ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[26250] python3.8,"25088,    1,    1","   64,    1,    1","153,222",0.11,"35,181.50",0.59,"1,404,928",1.34,64,"25,088",3.86,25.69,224.63,25.69,224.63,"200,704","200,704","404,426","802,816","802,816","804,683","811,166",0,"802,816","809,492","714,273",35.39,31.23,"809,492","714,273"
11,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)1, (bool)1>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[26250] python3.8,"  256,    1,    1","  512,    1,    1","234,489",0.17,"53,323.04",1.26,"4,571,136",1.35,512,256,11.22,0.26,1.51,17.83,102.59,"5,120","139,264","152,354","8,192","557,056","564,010","7,559","5,541","4,608","16,937","468,463",0.48,13.38,"16,937","468,463"
12,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[26250] python3.8,"  128,    1,    1","  512,    1,    1","139,255",0.10,"30,402.68",1.14,"2,361,344",1.34,512,128,9.37,8.13,78.45,8.91,86.05,"110,592","69,632","182,927","253,952","278,528","279,544","321,789",0,"315,392","319,265","196,376",15.36,9.45,"319,265","196,376"
13,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[26250] python3.8,"    2,    1,  544","   64,    1,    1","379,413",0.28,"87,932.13",1.69,"10,105,344",1.36,64,"1,088",13.92,35.19,126.20,8.91,31.97,"275,245","69,632","345,979","1,100,980","278,528","544,568","850,359","266,328","835,584","854,399","227,281",15.08,4.01,"854,399","227,281"
14,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[26250] python3.8,"  128,    1,    1","  512,    1,    1","135,531",0.10,"30,009.18",1.15,"2,338,816",1.33,512,128,9.26,8.91,87.42,7.86,77.14,"69,632","106,496","180,717","278,528","245,760","250,163","278,970",0,"278,528","285,962","194,938",14.13,9.64,"285,962","194,938"
15,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[26250] python3.8,"  128,    1,    1","  512,    1,    1","138,870",0.10,"30,236.74",1.15,"2,361,344",1.32,512,128,9.39,8.13,77.59,8.91,85.10,"112,640","69,632","190,206","253,952","278,528","282,827","329,109",0,"319,488","320,457","197,136",15.46,9.51,"320,457","197,136"
16,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[26250] python3.8,"    2,    1,  544","   64,    1,    1","380,137",0.28,"87,867.66",1.69,"10,105,344",1.36,64,"1,088",13.89,35.26,126.43,8.91,31.96,"275,257","69,632","352,285","1,101,028","278,528","545,451","845,123","265,816","835,584","841,305","226,588",14.82,3.99,"841,305","226,588"
17,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[26250] python3.8,"  128,    1,    1","  512,    1,    1","136,111",0.10,"30,792.28",1.12,"2,338,816",1.34,512,128,9.23,8.91,87.95,7.86,77.60,"69,632","108,544","189,468","278,528","245,760","247,032","280,526",0,"278,528","284,826","272,496",14.02,13.41,"284,826","272,496"
18,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[26250] python3.8,"  128,    1,    1","  512,    1,    1","136,588",0.10,"30,102.49",1.15,"2,353,152",1.32,512,128,9.51,7.08,68.56,8.91,86.34,"98,304","69,632","170,293","221,184","278,528","279,566","284,747",0,"278,528","283,443","194,929",13.90,9.56,"283,443","194,929"
19,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[26250] python3.8,"    2,    1,  544","   64,    1,    1","380,903",0.28,"87,854.37",1.69,"10,105,344",1.36,64,"1,088",13.86,35.26,126.38,8.91,31.95,"275,017","69,632","352,022","1,100,068","278,528","545,373","850,949","265,604","835,584","851,535","303,807",14.98,5.34,"851,535","303,807"
20,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[26250] python3.8,"  128,    1,    1","  512,    1,    1","130,269",0.10,"30,052.57",1.12,"2,285,568",1.34,512,128,9.46,8.91,91.59,6.82,70.04,"69,632","94,208","167,980","278,528","212,992","217,434","282,928",0,"278,528","280,362","162,944",14.42,8.38,"280,362","162,944"
21,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[26250] python3.8,"  128,    1,    1","  512,    1,    1","136,536",0.10,"30,281.13",1.14,"2,353,152",1.35,512,128,9.50,7.08,69.86,8.91,87.97,"96,256","69,632","168,093","221,184","278,528","279,829","279,663",0,"274,432","278,587","269,451",13.67,13.22,"278,587","269,451"
22,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[26250] python3.8,"    2,    1,  544","   64,    1,    1","379,318",0.28,"87,911.88",1.69,"10,105,344",1.35,64,"1,088",13.91,35.23,125.61,8.91,31.78,"275,148","69,632","355,251","1,100,592","278,528","547,818","853,021","264,488","835,584","854,511","227,192",15.09,4.01,"854,511","227,192"
23,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[26250] python3.8,"  128,    1,    1","  512,    1,    1","130,521",0.10,"28,927.75",1.16,"2,285,568",1.33,512,128,9.43,8.91,90.67,6.82,69.33,"69,632","92,160","172,457","278,528","212,992","214,293","279,144",0,"278,528","278,834","162,967",14.31,8.36,"278,834","162,967"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[26250] python3.8,"    1,    1,    1","   64,    1,    1","3,151",0.00,18.76,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,175,1,1,429,118,0,2,6,0,0.01,0,6,0
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[26250] python3.8,"   64,    1,    1","  512,    1,    1","249,935",0.18,"55,771.59",1.56,"5,928,576",1.36,512,64,9.80,51.39,279.67,25.70,139.86,"401,664","200,960","604,675","1,605,888","803,072","804,436","1,606,394",240,"1,605,664","1,717,298","793,416",46.03,21.26,"1,717,298","793,416"
26,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[26250] python3.8,"25088,    1,    1","   64,    1,    1","152,134",0.11,"35,361.35",0.58,"1,404,928",1.33,64,"25,088",3.89,25.69,225.57,25.69,225.57,"200,704","200,704","402,768","802,816","802,816","804,219","803,376",0,"802,816","806,068","791,313",35.49,34.84,"806,068","791,313"
27,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[26250] python3.8,"   25,    1,    1","  128,    1,    1","3,118",0.00,242.50,0.47,"7,680",1.16,128,25,0.99,0,0,0.02,7.35,0,176,460,0,617,"1,225",17,0,0,211,0,0.46,0,211,0
28,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[26250] python3.8,"  784,    4,    1","  128,    1,    1","2,035,785",1.49,"476,877.49",2.39,"77,421,568",1.36,128,"3,136",19.29,146.52,98.11,102.76,68.81,"2,131,487","802,816","2,986,009","4,578,929","3,211,264","4,581,039","3,299,014","1,365,371","3,213,704","3,346,174","3,122,624",11.01,10.27,"3,346,174","3,122,624"
29,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[26250] python3.8,"    1,    1,    1","   64,    1,    1","3,183",0.00,18.82,0.05,65,1.13,64,1,0.01,0.00,0.01,0.00,0.01,1,1,155,1,1,446,8,0,2,66,0,0.14,0,66,0
30,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[26250] python3.8,"  256,    1,    1","  512,    1,    1","955,718",0.71,"223,381.04",1.56,"23,714,304",1.34,512,256,10.24,205.55,288.55,102.79,144.30,"1,606,592","803,840","2,433,294","6,423,488","3,212,288","3,217,839","6,479,130",896,"6,422,658","6,428,900","3,200,554",45.05,22.43,"6,428,900","3,200,554"
31,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[26250] python3.8,"   25,    1,    1","  128,    1,    1","4,828",0.00,241.87,0.47,"7,680",1.77,128,25,0.64,0,0,0.02,7.26,0,176,477,0,617,"1,233",201,0,0,149,0,0.21,0,149,0
32,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[26250] python3.8,"  784,    4,    1","  128,    1,    1","2,040,125",1.50,"477,705.32",2.38,"77,421,568",1.36,128,"3,136",19.25,148.39,99.25,102.76,68.74,"2,186,749","802,816","3,011,415","4,634,247","3,211,264","4,637,733","3,288,406","1,423,348","3,213,704","3,283,118","3,123,550",10.78,10.25,"3,283,118","3,123,550"
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[26250] python3.8,"    1,    1,    1","   64,    1,    1","3,148",0.00,19.03,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,185,1,1,446,6,0,2,6,0,0.01,0,6,0
34,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[26250] python3.8,"  256,    1,    1","  512,    1,    1","966,999",0.71,"224,468.71",1.55,"23,714,304",1.37,512,256,10.12,205.55,290.92,102.79,145.48,"1,606,594","803,840","2,426,851","6,423,490","3,212,288","3,214,822","6,486,904",896,"6,422,660","6,462,636","3,129,596",44.76,21.68,"6,462,636","3,129,596"
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[26250] python3.8,"100352,    1,    1","   64,    1,    1","760,745",0.56,"177,278.85",0.38,"4,616,192",1.37,64,"100,352",3.89,205.52,369.94,102.76,184.97,"1,605,632","802,816","2,422,292","6,422,528","3,211,264","3,212,536","6,446,896",0,"6,422,528","6,455,042","3,126,776",56.83,27.53,"6,455,042","3,126,776"
36,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[26250] python3.8,"100352,    1,    1","   64,    1,    1","607,772",0.45,"142,390.07",0.58,"5,619,712",1.35,64,"100,352",3.89,102.76,228.82,102.76,228.82,"802,816","802,816","1,621,468","3,211,264","3,211,264","3,214,014","3,215,820",0,"3,211,264","3,217,636","3,122,541",35.46,34.41,"3,217,636","3,122,541"
37,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[26250] python3.8,"   25,    1,    1","  128,    1,    1","3,012",0.00,242.44,0.47,"7,680",1.09,128,25,1.03,0,0,0.02,7.28,0,176,485,0,624,"1,233",235,0,0,281,0,0.63,0,281,0
38,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[26250] python3.8,"  784,    1,    1","  128,    1,    1","1,751,470",1.29,"406,944.74",2.37,"65,642,752",1.36,128,784,21.82,153.95,119.76,25.69,19.98,"2,393,411","200,704","2,640,670","4,811,268","802,816","2,401,499","3,290,406","1,596,743","3,215,492","3,282,412","748,052",12.55,2.86,"3,282,412","748,052"
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[26250] python3.8,"    1,    1,    1","   64,    1,    1","3,177",0.00,19.22,0.05,65,0.76,64,1,0.01,0.00,0.01,0.00,0.01,1,1,340,1,1,"1,027",78,0,2,22,0,0.05,0,22,0
40,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[26250] python3.8,"   64,    1,    1","  512,    1,    1","242,343",0.18,"55,567.16",1.57,"5,928,576",1.33,512,64,10.11,51.39,282.63,25.70,141.34,"401,664","200,960","604,286","1,605,888","803,072","807,142","1,615,982",240,"1,605,664","1,622,586","719,913",44.85,19.90,"1,622,586","719,913"
41,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[26250] python3.8,"25088,    1,    1","   64,    1,    1","151,859",0.11,"35,688.91",0.58,"1,404,928",1.33,64,"25,088",3.90,25.69,226.15,25.69,226.15,"200,704","200,704","404,051","802,816","802,816","804,086","812,572",0,"802,816","809,404","713,821",35.70,31.48,"809,404","713,821"
42,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)1, (bool)1>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[26250] python3.8,"  256,    1,    1","  512,    1,    1","237,261",0.17,"53,185.07",1.26,"4,571,136",1.37,512,256,11.08,0.26,1.51,17.83,102.95,"5,120","139,264","151,973","8,192","557,056","567,626","10,355","5,550","4,608","9,673","468,243",0.27,13.22,"9,673","468,243"
43,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[26250] python3.8,"  128,    1,    1","  512,    1,    1","137,992",0.10,"30,453.76",1.14,"2,361,344",1.32,512,128,9.45,8.13,77.68,8.91,85.20,"110,592","69,632","182,829","253,952","278,528","279,799","323,995",0,"315,392","320,171","273,982",15.54,13.30,"320,171","273,982"
44,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[26250] python3.8,"    2,    1,  544","   64,    1,    1","380,274",0.28,"87,857.38",1.69,"10,105,344",1.36,64,"1,088",13.88,35.23,126.13,8.91,31.91,"275,092","69,632","353,414","1,100,368","278,528","548,160","849,709","265,584","835,584","864,739","227,212",15.23,4.00,"864,739","227,212"
45,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[26250] python3.8,"  128,    1,    1","  512,    1,    1","135,986",0.10,"31,112.53",1.11,"2,338,816",1.35,512,128,9.23,8.91,88.90,7.86,78.44,"69,632","106,496","177,835","278,528","245,760","250,582","359,188",0,"278,528","280,256","194,507",13.80,9.58,"280,256","194,507"
46,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[26250] python3.8,"  128,    1,    1","  512,    1,    1","138,498",0.11,"30,787.91",1.13,"2,361,344",1.31,512,128,9.41,8.13,76.96,8.91,84.40,"112,640","69,632","185,041","253,952","278,528","279,575","324,773",0,"319,488","324,867","197,840",15.71,9.57,"324,867","197,840"
47,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[26250] python3.8,"    2,    1,  544","   64,    1,    1","380,514",0.28,"87,884.13",1.69,"10,105,344",1.36,64,"1,088",13.87,35.22,125.96,8.91,31.87,"275,880","69,632","351,256","1,103,520","278,528","546,487","836,531","264,720","835,584","841,031","226,574",14.80,3.99,"841,031","226,574"
48,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[26250] python3.8,"  128,    1,    1","  512,    1,    1","135,164",0.10,"29,634.38",1.16,"2,338,816",1.33,512,128,9.29,8.91,87.75,7.86,77.43,"69,632","108,544","179,130","278,528","245,760","246,756","307,908",0,"278,528","278,810","195,636",13.81,9.69,"278,810","195,636"
49,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[26250] python3.8,"  128,    1,    1","  512,    1,    1","135,399",0.10,"30,440.60",1.14,"2,353,152",1.33,512,128,9.58,7.08,69.62,8.91,87.67,"98,304","69,632","171,801","221,184","278,528","282,827","278,537",0,"278,528","281,971","194,855",13.95,9.64,"281,971","194,855"
50,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[26250] python3.8,"    2,    1,  544","   64,    1,    1","379,573",0.28,"87,898.76",1.69,"10,105,344",1.36,64,"1,088",13.90,35.20,126.31,8.91,31.98,"275,226","69,632","350,909","1,100,904","278,528","544,056","835,807","265,248","835,584","842,895","226,137",14.87,3.99,"842,895","226,137"
51,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[26250] python3.8,"  128,    1,    1","  512,    1,    1","129,914",0.10,"29,660.59",1.13,"2,285,568",1.33,512,128,9.48,8.91,91.26,6.82,69.79,"69,632","94,208","164,884","278,528","212,992","214,040","281,786",0,"278,528","278,536","163,979",14.36,8.45,"278,536","163,979"
