ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
10,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[25923] python3.8,"  784,    1,    1","   64,    1,    1","474,319",0.35,"41,304.44",2.20,"6,188,896",1.36,64,784,5.36,13.67,39.26,6.42,18.44,"116,503","50,176","179,272","427,040","200,704","229,589","404,138","24,401","403,040","440,400","214,701",6.22,3.03,"440,400","214,701"
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25923] python3.8,"    1,    1,    1","   64,    1,    1","3,114",0.00,18.34,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,216,1,1,454,48,0,2,6,0,0.01,0,6,0
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[25923] python3.8,"   16,    1,    1","  512,    1,    1","249,643",0.19,"18,584.60",1.15,"1,457,568",1.31,512,16,2.44,12.85,67.34,6.42,33.67,"100,396","50,240","161,074","401,452","200,768","292,970","321,407","89,788","312,092","323,943","120,378",8.69,3.23,"323,943","120,378"
13,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25923] python3.8,"   99,    1,    1","  128,    1,    1","4,282",0.00,208.07,2.16,"30,624",1.15,128,99,2.75,0,0,0.08,22.17,0,770,"1,843",0,"2,544","3,694",115,0,0,217,0,0.34,0,217,0
14,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[25923] python3.8,"  784,    3,    1","   64,    1,    1","1,006,329",0.74,"88,360.97",2.04,"12,244,512",1.36,64,"2,352",5.31,21.81,29.50,38.54,52.12,"180,378","301,056","495,174","681,146","1,204,224","1,283,046","647,378","77,938","603,872","631,032","1,192,820",4.20,7.94,"631,032","1,192,820"
15,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25923] python3.8,"    1,    1,    1","   64,    1,    1","3,133",0.00,18.59,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,160,1,1,446,72,0,2,6,0,0.01,0,6,0
16,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[25923] python3.8,"   96,    1,    1","  512,    1,    1","1,274,316",0.94,"111,000.54",1.16,"8,745,408",1.34,512,96,2.91,77.08,82.19,38.55,41.10,"602,396","301,440","922,781","2,408,732","1,204,608","1,399,144","2,279,126","198,060","2,213,600","2,281,027","1,123,806",11.86,5.84,"2,281,027","1,123,806"
17,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25923] python3.8,"37632,    1,    1","   64,    1,    1","585,690",0.43,"50,906.62",0.70,"2,408,448",1.37,64,"37,632",1.89,38.54,90.29,38.54,90.29,"301,056","301,056","612,271","1,204,224","1,204,224","1,205,557","1,221,048",0,"1,204,224","1,236,952","1,115,845",14.15,12.76,"1,236,952","1,115,845"
18,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[25923] python3.8," 2352,    1,    1"," 1024,    1,    1","1,367,260",1.02,"113,169.18",1.95,"14,977,536",1.34,"1,024","2,352",4.03,39.85,39.10,9.63,9.45,"445,185","75,264","521,021","1,245,320","301,056","394,781","1,242,299","92,617","1,204,904","1,263,315","267,494",6.12,1.30,"1,263,315","267,494"
19,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25923] python3.8,"    1,    1,    1","   64,    1,    1","3,196",0.00,18.63,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,158,1,1,430,38,0,2,496,20,1.04,0.04,496,20
20,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[25923] python3.8,"   96,    1,    1","  512,    1,    1","310,538",0.23,"27,037.34",1.35,"2,480,832",1.34,512,96,3.19,19.28,83.01,9.65,41.54,"150,814","75,648","230,555","602,398","301,440","603,785","328,621","301,127","301,204","313,173","297,672",6.76,6.42,"313,173","297,672"
21,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25923] python3.8," 9408,    1,    1","   64,    1,    1","143,598",0.11,"12,508.50",0.71,"602,112",1.33,64,"9,408",1.93,9.63,89.44,9.63,89.44,"75,264","75,264","152,434","301,056","301,056","301,852","303,190",0,"301,056","303,338","212,196",14.15,9.90,"303,338","212,196"
22,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25923] python3.8,"   25,    1,    1","  128,    1,    1","3,165",0.00,102.63,1.10,"7,680",1.10,128,25,0.97,0,0,0.02,6.84,0,174,524,0,615,"1,163",257,0,0,209,148,0.44,0.31,209,148
23,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[25923] python3.8,"  196,    1,    1","   64,    1,    1","285,192",0.21,"24,300.78",2.21,"3,654,616",1.37,64,196,6.37,10.68,51.18,2.41,11.54,"106,067","18,816","125,942","334,062","75,264","109,167","313,154","32,870","301,736","308,590","104,182",7.25,2.45,"308,590","104,182"
24,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25923] python3.8,"    1,    1,    1","   64,    1,    1","3,220",0.00,18.44,0.05,65,0.82,64,1,0.01,0.00,0.01,0.00,0.01,1,1,316,1,1,986,54,0,2,32,0,0.07,0,32,0
25,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[25923] python3.8,"   24,    1,    1","  512,    1,    1","73,765",0.06,"6,245.13",1.46,"620,208",1.32,512,24,3.36,4.82,86.55,2.41,43.31,"37,700","18,912","57,046","150,596","75,360","153,832","79,713","75,324","75,280","84,389","1,701",7.66,0.15,"84,389","1,701"
26,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25923] python3.8,"   25,    1,    1","  128,    1,    1","3,357",0.00,102.34,1.10,"7,680",1.16,128,25,0.93,0,0,0.02,6.91,0,175,431,0,616,"1,156",1,0,0,1,0,0.00,0,1,0
27,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[25923] python3.8,"  196,    3,    1","  128,    1,    1","539,024",0.40,"47,381.04",2.26,"7,284,144",1.36,128,588,5.42,8.75,22.02,14.45,36.38,"87,775","112,896","214,060","273,927","451,584","524,326","218,748","71,761","202,224","220,552","367,889",2.74,4.57,"220,552","367,889"
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25923] python3.8,"    1,    1,    1","   64,    1,    1","3,144",0.00,18.78,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,323,1,1,986,22,0,2,22,0,0.05,0,22,0
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[25923] python3.8,"  144,    1,    1","  512,    1,    1","470,273",0.35,"41,342.78",1.32,"3,721,248",1.31,512,144,3.22,28.91,81.96,14.47,41.01,"226,216","113,472","351,053","903,592","452,160","905,236","469,101","451,832","451,952","467,954","373,479",6.59,5.26,"467,954","373,479"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25923] python3.8,"14112,    1,    1","   64,    1,    1","220,965",0.17,"18,749",0.71,"903,168",1.33,64,"14,112",1.88,14.45,87.13,14.45,87.13,"112,896","112,896","228,988","451,584","451,584","453,061","456,016",0,"451,584","455,326","362,590",13.80,10.99,"455,326","362,590"
31,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[25923] python3.8," 3528,    1,    1"," 1024,    1,    1","1,918,610",1.41,"157,560.21",2.10,"22,466,304",1.36,"1,024","3,528",4.31,16.42,11.64,14.45,10.24,"217,627","112,896","365,357","513,212","451,584","579,967","549,553","126,114","451,746","533,949","441,955",1.86,1.54,"533,949","441,955"
32,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25923] python3.8,"    1,    1,    1","   64,    1,    1","5,001",0.00,18.63,0.05,65,1.76,64,1,0.01,0.00,0.01,0.00,0.01,1,1,171,1,1,438,64,0,2,234,0,0.31,0,234,0
33,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[25923] python3.8,"  144,    1,    1","  512,    1,    1","477,463",0.35,"41,461.12",1.32,"3,721,248",1.35,512,144,3.12,28.91,81.57,14.47,40.82,"226,212","113,472","354,918","903,588","452,160","904,799","470,873","451,664","452,020","455,712","371,232",6.39,5.21,"455,712","371,232"
34,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25923] python3.8,"14112,    1,    1","   64,    1,    1","214,484",0.16,"19,228.84",0.69,"903,168",1.34,64,"14,112",1.94,14.45,89.99,14.45,89.99,"112,896","112,896","227,538","451,584","451,584","452,903","467,852",0,"451,584","477,752","439,981",14.92,13.74,"477,752","439,981"
35,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25923] python3.8,"   25,    1,    1","  128,    1,    1","3,155",0.00,102.60,1.10,"7,680",1.11,128,25,0.97,0,0,0.02,6.96,0,175,427,0,616,"1,156",9,0,0,137,0,0.29,0,137,0
36,volta_scudnn_128x32_relu_interior_nn_v1,volta_scudnn_128x32_relu_interior_nn_v1,[25923] python3.8,"  196,    1,    1","   64,    1,    1","389,006",0.29,"33,324.34",2.31,"5,235,160",1.36,64,196,6.95,16.27,56.76,2.41,8.40,"167,989","18,816","194,240","508,880","75,264","136,720","469,458","56,905","452,408","468,570","43,058",8.07,0.74,"468,570","43,058"
37,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25923] python3.8,"    1,    1,    1","   64,    1,    1","3,124",0.00,18.66,0.05,65,0.80,64,1,0.01,0.00,0.01,0.00,0.01,1,1,333,1,1,"1,780",406,0,2,78,0,0.16,0,78,0
38,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[25923] python3.8,"   24,    1,    1","  512,    1,    1","73,160",0.06,"6,259.31",1.46,"620,208",1.31,512,24,3.39,4.82,86.15,2.41,43.11,"37,704","18,912","57,001","150,600","75,360","154,804","75,869","75,324","75,280","76,325",655,6.99,0.06,"76,325",655
39,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[25923] python3.8," 2352,    1,    1","   64,    1,    1","37,120",0.03,"3,092.90",0.51,"108,192",1.25,64,"2,352",1.91,4.82,166.88,2.41,83.44,"37,632","18,816","56,888","150,528","75,264","75,891","151,518",0,"150,528","158,938","15,596",28.39,2.79,"158,938","15,596"
40,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25923] python3.8,"   25,    1,    1","  128,    1,    1","3,183",0.00,102.31,1.10,"7,680",1.10,128,25,0.96,0,0,0.02,6.84,0,175,501,0,616,"1,171",73,0,0,67,0,0.14,0,67,0
41,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[25923] python3.8,"  196,    3,    1","  128,    1,    1","540,462",0.40,"47,442.28",2.26,"7,284,144",1.36,128,588,5.41,8.76,22.07,14.45,36.41,"87,770","112,896","228,993","273,920","451,584","525,186","220,282","72,569","201,484","238,080","369,374",2.95,4.58,"238,080","369,374"
42,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25923] python3.8,"    1,    1,    1","   64,    1,    1","3,224",0.00,19.56,0.05,65,0.77,64,1,0.01,0.00,0.01,0.00,0.01,1,1,170,1,1,445,6,0,2,118,0,0.24,0,118,0
43,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[25923] python3.8,"  144,    1,    1","  512,    1,    1","476,343",0.36,"41,279.03",1.33,"3,721,248",1.34,512,144,3.12,28.91,81.27,14.47,40.67,"226,212","113,472","345,835","903,588","452,160","904,986","467,895","451,756","451,868","476,653","372,990",6.70,5.24,"476,653","372,990"
44,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25923] python3.8,"14112,    1,    1","   64,    1,    1","213,194",0.16,"18,988.16",0.70,"903,168",1.32,64,"14,112",1.95,14.45,89.28,14.45,89.28,"112,896","112,896","230,131","451,584","451,584","452,587","461,820",0,"451,584","455,930","440,105",14.32,13.83,"455,930","440,105"
45,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[25923] python3.8,"  882,    1,    1"," 1024,    1,    1","548,994",0.40,"45,382.03",1.82,"5,616,576",1.37,"1,024",882,3.76,14.79,36.77,3.61,8.98,"198,429","28,224","237,869","462,060","112,896","178,366","452,939","63,244","451,746","475,791","79,443",5.80,0.97,"475,791","79,443"
46,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25923] python3.8,"    1,    1,    1","   64,    1,    1","3,159",0.00,18.62,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,294,1,1,454,270,0,2,94,0,0.20,0,94,0
47,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25923] python3.8,"  144,    1,    1","  512,    1,    1","123,953",0.09,"10,672.88",2.10,"1,521,072",1.35,512,144,4.64,3.63,39.50,3.63,39.52,"42,180","35,881","81,761","113,404","113,472","115,215","118,586",474,"112,968","117,068","29,508",6.32,1.59,"117,068","29,508"
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25923] python3.8," 3528,    1,    1","   64,    1,    1","51,024",0.04,"4,451.97",0.75,"225,792",1.26,64,"3,528",2.04,3.61,89.18,3.61,89.18,"28,224","28,224","57,763","112,896","112,896","114,075","120,812",0,"112,896","113,284","99,496",14.87,13.06,"113,284","99,496"
