ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
11,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[2308] python3.8,"    1,    1,    1","   64,    1,    1","3,188",0.00,19.34,0.05,65,1.09,64,1,0.01,0.00,0.01,0.00,0.01,1,1,255,1,1,430,150,0,2,198,15,0.42,0.03,198,15
12,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[2308] python3.8,"  128,    1,    1","  512,    1,    1","490,203",0.36,"112,397.68",1.55,"11,857,152",1.36,512,128,9.98,102.78,284.93,51.40,142.49,"803,328","401,920","1,208,128","3,211,776","1,606,144","1,608,029","3,227,594",480,"3,211,328","3,225,816","1,524,282",44.08,20.83,"3,225,816","1,524,282"
13,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[2308] python3.8,"50176,    1,    1","   64,    1,    1","305,345",0.22,"70,622.41",0.59,"2,809,856",1.36,64,"50,176",3.88,51.38,230.03,51.38,230.03,"401,408","401,408","809,383","1,605,632","1,605,632","1,606,937","1,606,872",0,"1,605,632","1,606,484","1,516,864",35.24,33.27,"1,606,484","1,516,864"
14,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)1, (bool)1>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[2308] python3.8,"  256,    1,    1","  512,    1,    1","234,957",0.17,"53,394.18",1.26,"4,571,136",1.36,512,256,11.19,0.26,1.52,17.83,103.22,"5,120","139,264","148,071","8,192","557,056","566,796","15,587","5,528","4,608","23,147","545,928",0.66,15.56,"23,147","545,928"
15,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[2308] python3.8,"  256,    1,    1","  512,    1,    1","265,893",0.20,"60,165.50",1.15,"4,722,688",1.36,512,256,9.81,16.25,83.15,17.83,91.20,"221,184","139,264","366,329","507,904","557,056","561,806","637,941",0,"630,784","640,035","475,653",16.12,11.98,"640,035","475,653"
16,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[2308] python3.8,"    1,    1,  544","   64,    1,    1","348,351",0.26,"80,540.74",1.73,"9,448,192",1.35,64,544,14.87,35.65,138.50,4.46,17.31,"278,528","34,816","317,896","1,114,112","139,264","143,289","1,136,069",0,"1,114,112","1,137,751","110,771",21.88,2.13,"1,137,751","110,771"
17,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[2308] python3.8,"   64,    1,    1","  512,    1,    1","68,438",0.05,"15,050.57",1.14,"1,169,408",1.32,512,64,9.18,4.46,86.39,3.93,76.23,"34,816","53,248","91,982","139,264","122,880","123,883","139,474",0,"139,264","140,210","73,061",13.72,7.15,"140,210","73,061"
18,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[2308] python3.8,"  256,    1,    1","  512,    1,    1","263,381",0.19,"58,532.81",1.19,"4,722,688",1.35,512,256,9.90,16.25,83.50,17.83,91.58,"225,280","139,264","372,896","507,904","557,056","558,366","660,989",0,"638,976","668,510","475,197",17.00,12.08,"668,510","475,197"
19,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[2308] python3.8,"    1,    1,  544","   64,    1,    1","347,901",0.26,"80,516.43",1.73,"9,448,192",1.35,64,544,14.89,35.65,138.35,4.46,17.29,"278,528","34,816","322,372","1,114,112","139,264","140,857","1,128,775",0,"1,114,112","1,125,241","111,136",21.66,2.14,"1,125,241","111,136"
20,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[2308] python3.8,"   64,    1,    1","  512,    1,    1","68,309",0.05,"15,269.37",1.13,"1,169,408",1.31,512,64,9.20,4.46,85.81,3.93,75.71,"34,816","54,272","89,662","139,264","122,880","123,780","140,962",0,"139,264","141,846","149,091",13.91,14.62,"141,846","149,091"
21,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[2308] python3.8,"  256,    1,    1","  512,    1,    1","264,020",0.19,"59,550.04",1.16,"4,706,304",1.37,512,256,9.83,14.16,73.51,17.83,92.56,"196,608","139,264","342,618","442,368","557,056","558,366","562,603",0,"557,056","571,995","476,863",14.51,12.10,"571,995","476,863"
22,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[2308] python3.8,"    1,    1,  544","   64,    1,    1","348,896",0.26,"80,455.10",1.73,"9,448,192",1.35,64,544,14.85,35.65,138.19,4.46,17.27,"278,528","34,816","315,227","1,114,112","139,264","143,301","1,123,067",0,"1,114,112","1,123,071","111,559",21.56,2.14,"1,123,071","111,559"
23,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[2308] python3.8,"   64,    1,    1","  512,    1,    1","65,500",0.05,"14,500.84",1.16,"1,142,784",1.32,512,64,9.41,4.46,90.26,3.41,69.02,"34,816","47,104","82,996","139,264","106,496","107,394","145,786",0,"139,264","139,948","56,042",14.31,5.73,"139,948","56,042"
24,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[2308] python3.8,"  256,    1,    1","  512,    1,    1","262,926",0.19,"59,174.10",1.17,"4,706,304",1.35,512,256,9.87,14.16,73.03,17.83,91.97,"192,512","139,264","337,375","442,368","557,056","558,618","557,939",0,"548,864","553,399","472,677",14.10,12.04,"553,399","472,677"
25,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[2308] python3.8,"    1,    1,  544","   64,    1,    1","347,982",0.26,"80,555.29",1.72,"9,448,192",1.35,64,544,14.89,35.65,138.42,4.46,17.30,"278,528","34,816","315,075","1,114,112","139,264","140,582","1,155,745",0,"1,114,112","1,115,161","111,268",21.46,2.14,"1,115,161","111,268"
26,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[2308] python3.8,"   64,    1,    1","  512,    1,    1","65,351",0.05,"14,530.16",1.16,"1,142,784",1.30,512,64,9.43,4.46,89.16,3.41,68.18,"34,816","46,080","81,772","139,264","106,496","110,892","143,514",0,"139,264","141,466","55,047",14.50,5.64,"141,466","55,047"
27,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[2308] python3.8,"   32,    2,    1","  512,    1,    1","567,271",0.42,"132,120.32",1.68,"15,113,216",1.33,512,64,9.82,38.54,90.82,38.54,90.82,"301,056","301,056","619,065","1,204,224","1,204,224","1,205,910","1,239,607",0,"1,204,224","1,214,077","1,125,354",14.33,13.29,"1,214,077","1,125,354"
28,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[2308] python3.8,"    1,    1,    1","   64,    1,    1","3,279",0.00,18.97,0.05,65,1.14,64,1,0.01,0.00,0.01,0.00,0.01,1,1,343,1,1,"1,010",126,0,2,330,56,0.67,0.11,330,56
29,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[2308] python3.8,"   96,    1,    1","  512,    1,    1","371,123",0.27,"84,278.13",1.55,"8,892,864",1.35,512,96,9.90,77.08,281.27,38.55,140.66,"602,496","301,440","909,873","2,408,832","1,204,608","1,206,325","2,416,738",360,"2,408,498","2,422,024","1,125,046",43.71,20.31,"2,422,024","1,125,046"
30,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[2308] python3.8,"37632,    1,    1","   64,    1,    1","228,377",0.17,"52,997.87",0.58,"2,107,392",1.34,64,"37,632",3.89,38.54,225.89,38.54,225.89,"301,056","301,056","612,953","1,204,224","1,204,224","1,205,330","1,208,702",0,"1,204,224","1,226,688","1,191,886",35.97,34.95,"1,226,688","1,191,886"
31,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[2308] python3.8,"   25,    1,    1","  128,    1,    1","3,014",0.00,260.19,0.43,"7,680",0.97,128,25,1.03,0,0,0.02,6.36,0,176,532,0,617,"1,211",569,0,0,353,232,0.78,0.51,353,232
32,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[2308] python3.8,"  784,    2,    1","  128,    1,    1","1,428,862",1.05,"333,042.94",2.39,"54,139,904",1.36,128,"1,568",20.36,113.69,108.56,51.38,49.06,"1,727,759","401,408","2,149,172","3,553,371","1,605,632","2,754,827","2,551,578","1,143,552","2,410,376","2,480,360","1,597,005",11.63,7.49,"2,480,360","1,597,005"
33,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[2308] python3.8,"    1,    1,    1","   64,    1,    1","3,267",0.00,18.65,0.05,65,1.13,64,1,0.01,0.00,0.01,0.00,0.01,1,1,"2,030",1,1,446,6,0,2,118,16,0.24,0.03,118,16
34,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[2308] python3.8,"  128,    1,    1","  512,    1,    1","483,586",0.36,"112,055.88",1.56,"11,857,152",1.34,512,128,10.13,102.78,286.66,51.40,143.35,"803,328","401,920","1,211,312","3,211,776","1,606,144","1,608,061","3,220,020",481,"3,211,328","3,234,080","1,524,726",44.80,21.12,"3,234,080","1,524,726"
35,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[2308] python3.8,"50176,    1,    1","   64,    1,    1","302,381",0.23,"70,481.51",0.59,"2,809,856",1.34,64,"50,176",3.91,51.38,228.14,51.38,228.14,"401,408","401,408","804,857","1,605,632","1,605,632","1,606,960","1,611,154",0,"1,605,632","1,610,956","1,593,735",35.68,35.30,"1,610,956","1,593,735"
36,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)1, (bool)1>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[2308] python3.8,"  256,    1,    1","  512,    1,    1","237,916",0.18,"52,526.25",1.28,"4,571,136",1.35,512,256,11.05,0.26,1.49,17.83,101.45,"5,120","139,264","147,001","8,192","557,056","563,815","10,489","5,601","4,608","8,159","539,750",0.23,15.20,"8,159","539,750"
37,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[2308] python3.8,"  256,    1,    1","  512,    1,    1","257,623",0.20,"58,975.88",1.18,"4,722,688",1.32,512,256,10.12,16.25,83.21,17.83,91.26,"221,184","139,264","365,435","507,904","557,056","558,329","641,323",0,"630,784","639,441","475,614",16.62,12.36,"639,441","475,614"
38,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[2308] python3.8,"    1,    1,  544","   64,    1,    1","348,610",0.26,"80,452.06",1.73,"9,448,192",1.35,64,544,14.86,35.65,138.49,4.46,17.31,"278,528","34,816","326,035","1,114,112","139,264","143,733","1,125,437",0,"1,114,112","1,123,277","110,581",21.58,2.12,"1,123,277","110,581"
39,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[2308] python3.8,"   64,    1,    1","  512,    1,    1","67,759",0.05,"15,044.79",1.14,"1,169,408",1.27,512,64,9.27,4.46,83.49,3.93,73.67,"34,816","53,248","90,827","139,264","122,880","123,856","139,962",0,"139,264","140,224","71,711",13.86,7.09,"140,224","71,711"
40,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[2308] python3.8,"  256,    1,    1","  512,    1,    1","268,758",0.20,"57,914.40",1.20,"4,722,688",1.36,512,256,9.70,16.25,82.39,17.83,90.36,"225,280","139,264","368,215","507,904","557,056","561,430","648,139",0,"638,976","651,409","476,978",16.23,11.89,"651,409","476,978"
41,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[2308] python3.8,"    1,    1,  544","   64,    1,    1","348,511",0.26,"80,559.10",1.72,"9,448,192",1.36,64,544,14.86,35.65,139.00,4.46,17.38,"278,528","34,816","328,215","1,114,112","139,264","140,727","1,123,049",0,"1,114,112","1,124,453","112,005",21.61,2.15,"1,124,453","112,005"
42,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[2308] python3.8,"   64,    1,    1","  512,    1,    1","67,448",0.05,"14,925.09",1.15,"1,169,408",1.30,512,64,9.32,4.46,86.45,3.93,76.28,"34,816","54,272","89,648","139,264","122,880","127,308","139,874",0,"139,264","141,498","72,306",14.05,7.18,"141,498","72,306"
43,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[2308] python3.8,"  256,    1,    1","  512,    1,    1","256,277",0.20,"59,211.53",1.17,"4,706,304",1.30,512,256,10.13,14.16,72.16,17.83,90.87,"196,608","139,264","338,930","442,368","557,056","558,389","569,595",0,"557,056","562,689","472,934",14.71,12.36,"562,689","472,934"
44,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[2308] python3.8,"    1,    1,  544","   64,    1,    1","350,059",0.26,"80,487.72",1.73,"9,448,192",1.36,64,544,14.80,35.65,138.55,4.46,17.32,"278,528","34,816","328,103","1,114,112","139,264","140,920","1,114,885",0,"1,114,112","1,115,065","110,582",21.34,2.12,"1,115,065","110,582"
45,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[2308] python3.8,"   64,    1,    1","  512,    1,    1","65,769",0.05,"14,466.41",1.16,"1,142,784",1.31,512,64,9.37,4.46,89.33,3.41,68.31,"34,816","47,104","83,504","139,264","106,496","107,472","140,068",0,"139,264","140,106","56,372",14.27,5.74,"140,106","56,372"
46,fft2d_r2c_32x32,"void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",[2308] python3.8,"  256,    1,    1","  512,    1,    1","261,615",0.19,"58,909.51",1.17,"4,706,304",1.36,512,256,9.92,14.16,73.75,17.83,92.87,"192,512","139,264","340,586","442,368","557,056","561,874","564,217",0,"548,864","554,731","542,353",14.20,13.89,"554,731","542,353"
47,volta_gcgemm_32x32_nt,volta_gcgemm_32x32_nt,[2308] python3.8,"    1,    1,  544","   64,    1,    1","349,802",0.26,"80,528.22",1.73,"9,448,192",1.36,64,544,14.81,35.65,138.66,4.46,17.33,"278,528","34,816","321,245","1,114,112","139,264","140,688","1,136,213",0,"1,114,112","1,123,607","112,238",21.52,2.15,"1,123,607","112,238"
48,fft2d_c2r_32x32,"void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)",[2308] python3.8,"   64,    1,    1","  512,    1,    1","65,126",0.05,"14,592.62",1.15,"1,142,784",1.27,512,64,9.46,4.46,87.31,3.41,66.77,"34,816","46,080","83,246","139,264","106,496","107,544","143,978",0,"139,264","140,058","54,990",14.40,5.65,"140,058","54,990"
49,CatArrayBatchedCopy,"void at::native::<unnamed>::CatArrayBatchedCopy<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",[2308] python3.8,"   32,    3,    1","  512,    1,    1","756,539",0.56,"176,380.49",1.68,"20,161,024",1.36,512,96,9.81,51.38,92.20,51.38,92.20,"401,408","401,408","820,725","1,605,632","1,605,632","1,607,214","1,627,453",0,"1,605,632","1,623,921","1,523,484",14.38,13.49,"1,623,921","1,523,484"
